# Channels which contribute to 1/(omega) more than 1%.
# Absolute contributions are displayed
  2.7E+03 ~dm ~Dm ->e E 
  1.4E+03 ~dm ~Dm ->ne Ne 
  1.4E+03 ~dm ~Dm ->nm Nm 
  1.4E+03 ~dm ~Dm ->nl Nl 
