# Channels which contribute to 1/(omega) more than 1%.
# Absolute contributions are displayed
  1.5E+04 ~dm ~Dm ->e E 
  7.3E+03 ~dm ~Dm ->ne Ne 
  7.3E+03 ~dm ~Dm ->nm Nm 
  7.3E+03 ~dm ~Dm ->nl Nl 
