# Channels which contribute to 1/(omega) more than 1%.
# Absolute contributions are displayed
  2.3E-01 ~dm ~Dm ->e E 
  2.3E-01 ~dm ~Dm ->m M 
  1.1E-01 ~dm ~Dm ->ne Ne 
  1.1E-01 ~dm ~Dm ->nm Nm 
  1.1E-01 ~dm ~Dm ->nl Nl 
  7.6E-02 ~dm ~Dm ->d D 
  7.6E-02 ~dm ~Dm ->u U 
  7.6E-02 ~dm ~Dm ->s S 
