# Channels which contribute to 1/(omega) more than 1%.
# Absolute contributions are displayed
  8.7E+01 ~dm ~Dm ->e E 
  4.4E+01 ~dm ~Dm ->ne Ne 
  4.4E+01 ~dm ~Dm ->nm Nm 
  4.4E+01 ~dm ~Dm ->nl Nl 
