# Channels which contribute to 1/(omega) more than 1%.
# Absolute contributions are displayed
  4.3E-05 ~dm ~DM ->u u~ 
  3.2E-05 ~dm ~DM ->e- e+ 
  3.2E-05 ~dm ~DM ->mu- mu+ 
  2.9E-05 ~dm ~DM ->c c~ 
  1.1E-05 ~dm ~DM ->d d~ 
  1.1E-05 ~dm ~DM ->s s~ 
