# Channels which contribute to 1/(omega) more than 1%.
# Absolute contributions are displayed
  3.0E-07 ~dm ~DM ->u u~ 
  2.2E-07 ~dm ~DM ->e- e+ 
  7.4E-08 ~dm ~DM ->d d~ 
