# Channels which contribute to 1/(omega) more than 1%.
# Absolute contributions are displayed
  3.4E-05 ~dm ~DM ->u u~ 
  2.5E-05 ~dm ~DM ->e- e+ 
  8.5E-06 ~dm ~DM ->d d~ 
