# Channels which contribute to 1/(omega) more than 1%.
# Absolute contributions are displayed
  2.0E+00 ~dm ~DM ->u u~ 
  1.5E+00 ~dm ~DM ->e- e+ 
  1.5E+00 ~dm ~DM ->mu- mu+ 
  4.9E-01 ~dm ~DM ->d d~ 
  4.9E-01 ~dm ~DM ->s s~ 
