# Channels which contribute to 1/(omega) more than 1%.
# Absolute contributions are displayed
  9.1E-05 ~dm ~DM ->u u~ 
  6.8E-05 ~dm ~DM ->e- e+ 
  6.8E-05 ~dm ~DM ->mu- mu+ 
  6.0E-05 ~dm ~DM ->c c~ 
  2.3E-05 ~dm ~DM ->d d~ 
  2.3E-05 ~dm ~DM ->s s~ 
