# Channels which contribute to 1/(omega) more than 1%.
# Absolute contributions are displayed
  2.1E-03 ~dm ~DM ->u u~ 
  1.8E-03 ~dm ~DM ->c c~ 
  1.6E-03 ~dm ~DM ->e- e+ 
  1.6E-03 ~dm ~DM ->mu- mu+ 
  5.2E-04 ~dm ~DM ->d d~ 
  5.2E-04 ~dm ~DM ->s s~ 
