# Channels which contribute to 1/(omega) more than 1%.
# Absolute contributions are displayed
  5.1E-03 ~dm ~DM ->u u~ 
  3.8E-03 ~dm ~DM ->e- e+ 
  1.0E-03 ~dm ~DM ->d d~ 
