# Channels which contribute to 1/(omega) more than 1%.
# Absolute contributions are displayed
  5.8E-05 ~dm ~DM ->u u~ 
  4.4E-05 ~dm ~DM ->e- e+ 
  4.4E-05 ~dm ~DM ->mu- mu+ 
  3.8E-05 ~dm ~DM ->c c~ 
  1.5E-05 ~dm ~DM ->d d~ 
  1.5E-05 ~dm ~DM ->s s~ 
