# Channels which contribute to 1/(omega) more than 1%.
# Absolute contributions are displayed
  4.7E-10 ~dm ~DM ->u u~ 
  3.5E-10 ~dm ~DM ->e- e+ 
  3.5E-10 ~dm ~DM ->mu- mu+ 
  1.2E-10 ~dm ~DM ->d d~ 
  1.2E-10 ~dm ~DM ->s s~ 
