0.9972488132530999, 9.767888534074229e-15
1.1259993154336765, 1.232280044756773e-14
1.2713722408164192, 1.560165169801709e-14
1.4355136389190557, 1.9682456434310966e-14
1.6208466264760815, 2.4875065925488682e-14
1.8301071583946342, 3.13814467119062e-14
2.066384416944528, 3.9307624441595995e-14
2.2948517496237626, 4.689522399963173e-14
3.321662143617604, 9.35284954534343e-14
3.750507646747259, 1.1673345594812426e-13
4.234719547060896, 1.4595633823529992e-13
4.781445961805316, 1.8314835280839383e-13
5.39875787087999, 2.2940709953177303e-13
6.095768263662205, 2.8786370574781763e-13
6.882766668365988, 3.6121599225132035e-13
7.771371049907578, 4.548827516596447e-13
8.77469931865053, 5.769482400622892e-13
9.907562981906745, 7.278561795685814e-13
11.18668579694933, 9.23172708326305e-13
12.6309506533749, 1.1750944694645077e-12
14.261678329385036, 1.4984381738904582e-12
16.102942237091643, 1.9039363822602838e-12
18.181923803233843, 2.4234957260191583e-12
20.529313731569815, 3.095882899435123e-12
23.179765070529097, 3.9407088624093985e-12
26.17240477447925, 5.052066512642574e-12
29.55141131046629, 6.453737943656437e-12
33.36666683727498, 8.259044665557295e-12
37.67449358452111, 1.0588258213972691e-11
42.53848530247857, 1.3525919269222814e-11
48.03044605681562, 1.7371516008944543e-11
54.2314502270784, 2.223085719917401e-11
61.233039357017255, 2.8551382278817896e-11
69.13857352510662, 3.653807197671243e-11
78.06475718469753, 4.692632638460946e-11
88.14336199882393, 6.01604762915854e-11
99.52317210279722, 6.461898067984535e-11
112.3721805112805, 6.102686118805611e-11
126.8800690940287, 7.003095435730086e-11
143.26100873062106, 8.509384070685788e-11
161.7568209811213, 1.0321195068217448e-10
182.64054794642706, 1.240739880550841e-10
206.22048301792682, 1.513008140924258e-10
232.8447220198944, 1.7866102082654418e-10
262.90630193029307, 1.9959768902907958e-10
296.84900303970267, 1.8985468678259118e-10
331.49435606568125, 1.3844872439671105e-10
371.9386216330013, 1.077768835589363e-10
399.4315729633563, 1.8797884817972896e-10
416.82404831033034, 2.963448343612536e-10
456.5661567559423, 4.2739124747012206e-10
507.0458502584118, 6.088598940606638e-10
563.1067709683672, 8.61200409831844e-10
635.8070625906341, 9.882646005268639e-10
717.8933759665979, 1.0464351252021996e-9
810.5774999680071, 1.1774511284184836e-9
915.2276723123796, 1.6156005580518764e-9
1033.3887780001255, 2.127511995491067e-9
1166.8051554849703, 2.683989040086636e-9
1317.4463472508692, 3.314170197291819e-9
1487.5361749350932, 3.636958084210603e-9
1679.5855682153024, 4.2564323720032085e-9
1896.429632092955, 4.789347164243684e-9
