0.8930814230551016, 2.6262917827199293e-16
1.010321576730654, 3.003308781290632e-16
1.1435423837213046, 3.499337914496794e-16
1.3002900578493064, 4.1344489802875786e-16
1.4600555905132113, 4.802855546223105e-16
1.6704051047045638, 5.682298062344481e-16
1.8952661980000827, 6.916355470434494e-16
2.145145602813858, 8.272630783791012e-16
2.4339109098591627, 1.0091257935259265e-15
2.7577348175322536, 1.2336595987349267e-15
3.1409667902504674, 1.5213840442175627e-15
3.5637039708431417, 1.9344590979741417e-15
4.05324884181369, 2.48669256285524e-15
4.559433472682282, 3.161861116108847e-15
5.173079582320994, 4.0203464903124455e-15
5.86927416010499, 5.1793397205831744e-15
6.620486230505882, 6.621646882840372e-15
7.4084809047277975, 8.53986717709669e-15
8.405477232279996, 1.1098275714396413e-14
9.536644341931144, 1.4423142805206434e-14
10.653759299985198, 1.8535482738998094e-14
12.066869247842202, 2.5006282341067085e-14
13.690592519698345, 3.328783833297636e-14
15.48040893982022, 4.466423478746113e-14
17.557921079219135, 6.042137293130563e-14
19.920406531270416, 8.131466970573028e-14
22.524683554405282, 1.0895583047318696e-13
25.20540449609464, 1.431517688619069e-13
28.632002773113115, 1.9265266971061975e-13
32.24616782041619, 2.604054591124832e-13
36.41367594806469, 3.7141123605556003e-13
41.246082581080906, 5.311265793217938e-13
46.322171661765786, 7.421847402444334e-13
52.45499374188369, 1.0629067570511142e-12
59.13944222320138, 1.5370034846949696e-12
66.85429467029738, 2.328385125603034e-12
75.28080629752998, 3.4031533015895127e-12
84.98645168532127, 5.164403576506034e-12
95.94418953324993, 7.718274916907733e-12
108.5905201072019, 1.230260916912497e-11
120.70902813290054, 1.886429784504655e-11
134.52429111420486, 2.969371264924081e-11
148.82293029187974, 4.5568376667754336e-11
164.3296068599619, 7.746712791526368e-11
179.46629025412463, 1.2203852508018288e-10
193.8499708973404, 1.8228877572965542e-10
209.38279633085176, 2.8135099496412626e-10
226.15865429937776, 4.399741917578352e-10
241.5957241218333, 6.869018270384093e-10
259.504690022796, 1.160664446033485e-9
278.7496395398853, 1.8532278276305666e-9
297.7722808392898, 2.9701386387658875e-9
318.0947492134655, 4.713646023319857e-9
337.93595617408454, 7.354275989785733e-9
359.00822822998896, 1.1871824108478178e-8
383.496528504157, 2.0116332062014604e-8
407.4130464069034, 3.198766748816036e-8
432.81898225871885, 5.133333776276533e-8
462.3387498820265, 8.812945120089639e-8
491.1761663567676, 1.38041951404789e-7
510.462336627663, 1.799857154200523e-7
